"","0","0.5","1.5","2.5","3.5","4.5","5.5","6.5","7.5","8.5","9.5","10.5","11.5","12.5","13.5","14.5","15.5","16.5","17.5","18.5","19.5","20.5","21.5","22.5","23.5","24.5","25.5","26.5","27.5","28.5","29.5","30.5","31.5","32.5","33.5","34.5","35.5","36"
"1",36.8129663941117,35.7607686297151,39.7670387843375,41.3329501401208,44.3493784595718,41.0293516013602,42.1211682906415,45.8445814627679,43.8608350943324,47.3908366160368,43.696599136893,46.0199681452993,47.4915949782306,48.4057079139108,48.8277945552017,45.9612680841991,43.8974058805478,49.6787020918363,48.5094536097055,49.1570988117814,47.0667958370071,49.9400171654696,47.7902534864458,48.0128255570051,49.9192844973991,48.5195465251588,48.6655699741469,44.7279175055488,47.7591500650472,51.7449027336172,47.5482118294736,48.5369195216951,49.8194642005728,49.3935619896623,47.9011044063162,52.3594113397771,48.0050234832011,51.9091145793117
"2",35.6283228845801,37.2971981529512,36.8602010486846,37.8690149948109,42.3822400260152,45.5128947258352,40.0806129910177,45.3200591663687,47.4094962738675,44.4436384259655,45.7101121349559,48.0895956928951,48.0952006105654,45.7628867213943,47.6185759441311,46.0337314521308,47.8844974181105,49.3765044302747,51.028777958477,49.2086062610284,44.5778155807381,44.4177557168065,47.1421380749072,46.8280772460895,49.4958612094766,48.1558419561525,48.5709696023922,50.3930478069993,49.0315868752077,52.1525039311664,50.0209633093254,51.9104063680302,46.5789034315328,51.2540516869747,47.1626881016049,47.7908546683435,50.9279745979423,48.7303248938238
"3",35.2061286642627,36.3837539672222,36.6515887452949,37.7515667715602,43.4076015939493,43.9094180340493,43.5760673097706,44.0061418520725,44.0819873928536,44.7200787940351,45.8825198432275,47.044851122153,48.2213851872047,52.8972762483893,48.0438160238442,47.6777973188539,46.6680119045378,48.3042396545189,48.935320848353,47.2272612215298,46.0666629480849,50.6359990094985,46.276925193979,43.572172292637,46.2248199296572,49.5743548776193,49.0024405058772,49.5354720886192,52.7395457986033,51.2641027507117,43.513025300213,46.9241165377712,49.2858805130835,46.4598664940704,49.4268911105079,52.0550215290863,53.6162271837027,52.2324318416477
"4",32.8466965209406,38.2122621108849,40.5775591810603,37.3068183333319,41.2997989908624,45.1360423023504,43.9187428568287,43.1320414316896,43.1454656074586,40.7431747120041,42.7104435556572,45.2415993543201,47.2852944556273,45.590319902376,44.2487507297703,49.2233271738557,42.919926307491,48.6690903025947,50.6709462226867,47.1692842569819,46.0715033024992,47.3719230638206,47.5062136195794,45.7846972082021,47.6205964155409,50.2341403039843,48.1071614324978,44.3184743506054,52.1288087769233,52.1185155651756,48.5364924403771,50.5943439476501,49.3887077066069,52.3036169697396,48.9348770527248,47.0371507855766,51.762072493029,48.7083692061866
"5",31.2579966541078,35.6639127112919,38.2604278665691,40.4993646806851,40.5326875687982,41.6167485003107,43.1585317389582,46.0578090810007,42.4256306291862,46.9229062599502,49.788818514538,48.4913482109583,43.6037410179707,47.5638998789499,46.6449625637127,49.1403264663785,48.0956134981669,46.7442825430193,48.6151246864271,47.5665393999595,48.1040338043388,49.4463309923153,52.1268914554102,47.8298033054739,48.1850482478193,50.4816260816465,48.5256490727318,49.6894487537941,52.949242651271,46.6800506365593,50.92235717344,50.6373267551689,48.4067450196238,48.6263951203411,49.9393907038301,48.7533833768403,49.2012932891123,48.4292700563085
"6",35.6453997767001,42.450106041223,36.4699102978175,43.2717244881596,38.2647752198894,44.3167885447208,41.3404931361628,46.1255745495303,46.7698209332723,44.1277446047142,44.1802371508679,47.3355300751527,46.1979112888854,49.3717438353973,46.5569267230041,45.9727375943005,47.5341215322288,46.6040578537416,46.9479093183719,49.0092059743122,48.1652870975585,46.5562732232534,49.7658594154949,48.2814174453968,49.6108659271607,47.9544836394526,46.9343957256499,46.4994114731653,50.5067952999353,46.102789130733,53.6324051542187,48.3223324329673,51.4510902386273,48.2902226635051,50.7373523192312,47.8556325721363,49.9665374774769,49.257813361677
"7",36.2008317819831,39.9333452317542,42.536291629711,40.8646857215441,40.1592709143618,46.6869952740369,42.0191523447056,43.244831419809,42.0811268067547,49.5804032009295,44.3851880289893,45.1484466285249,45.9893918439642,45.771475223484,44.0596298865368,47.4740703195462,49.6888658517808,47.811109656809,49.0953426459763,45.8334818199527,47.3898642869946,49.4226445388439,51.965439073908,49.117027717423,49.0467456588072,50.8744252849917,48.6890921712732,49.6100094048653,50.7553096079625,48.89384862771,52.982485565569,46.8719357674095,51.4302470699375,49.6907552109147,50.0094388395003,51.0483094973802,51.5768495224078,48.8284649187104
"8",39.8355762653777,36.3549145628705,39.4333765315519,39.6970218119885,43.6727015108849,46.9540529169645,42.0728754695327,43.7106595023806,45.8045064976251,49.8545221051001,45.016916878632,44.4570746155875,46.5960501583466,48.5862462697327,45.7662923247371,43.3922980421911,46.7177889667422,48.4587669707033,50.8708523178321,48.6336677864246,51.0184080477633,48.8971347321263,49.8500528220512,47.8395048124038,49.4226519204301,46.6858154154735,48.9183324959375,49.4993886314552,50.2905987733082,49.0964978516619,50.5667766204832,51.6623243286859,51.031174117804,54.7935560046548,50.426923107219,46.5399600045362,54.8471962191984,48.0599798980954
"9",36.154689570928,39.7249865622465,36.0755588221746,40.5387167446595,39.9826597488421,42.0978230735357,45.7199160250155,40.1249939686805,43.3823554204827,42.6485771703279,47.0180906759943,45.2808281712513,46.1952058887583,47.6085531111593,46.5388299995656,48.5462416659631,47.9906492635008,47.3576340279139,44.9470563502072,48.560964679345,47.8686014275345,51.8115457605259,49.5706126743792,48.2502127018477,47.6542238479004,49.8852450481112,50.5664703570819,47.0754535533908,46.6932145670807,53.9065815945186,47.0811281876334,48.4174925081305,46.8803974954482,45.5601939302616,50.8083022413864,50.825186501329,48.9731518473185,48.7148267384073
